orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Meskerem 2017,0.0,507.0,1322.0,38.32199546485261
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Miazia 2017,0.0,315.0,887.0,35.47297297297297
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Nehase 2016,4.0,292.0,778.0,37.48395378690629
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Sene 2017,0.0,180.0,691.0,26.011560693641616
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tahesas 2017,0.0,367.0,1006.0,36.44488579940417
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tikemet 2017,0.0,713.0,1544.0,46.14886731391586
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Tir 2017,0.0,320.0,1086.0,29.438822447102115
Afar Region,Zone 1 Zone,Chifra Woreda,Xr2Im99CCXn,Yekatit 2017,3.0,284.0,1011.0,28.063241106719367
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Ginbot 2017,0.0,15.0,276.0,5.415162454873646
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Hamle 2016,2.0,31.0,229.0,13.478260869565217
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Hidar 2017,1.0,29.0,512.0,5.653021442495127
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Megabit 2017,0.0,44.0,445.0,9.865470852017937
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Meskerem 2017,2.0,13.0,152.0,8.49673202614379
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Miazia 2017,0.0,32.0,421.0,7.5829383886255926
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Nehase 2016,0.0,8.0,202.0,3.9408866995073892
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Sene 2017,0.0,49.0,454.0,10.76923076923077
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tahesas 2017,4.0,45.0,516.0,8.704061895551257
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tikemet 2017,0.0,19.0,411.0,4.611650485436893
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Tir 2017,2.0,52.0,361.0,14.3646408839779
Afar Region,Zone 1 Zone,Dubti City Administration,xRv6KTauqi0,Yekatit 2017,0.0,49.0,523.0,9.351145038167939
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Ginbot 2017,0.0,24.0,108.0,22.018348623853214
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Hamle 2016,0.0,8.0,105.0,7.547169811320755
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Hidar 2017,0.0,16.0,85.0,18.6046511627907
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Megabit 2017,0.0,66.0,273.0,24.087591240875913
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Meskerem 2017,0.0,4.0,77.0,5.128205128205128
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Miazia 2017,0.0,30.0,150.0,19.867549668874172
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Nehase 2016,0.0,1.0,165.0,0.6024096385542169
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Sene 2017,0.0,11.0,43.0,25.0
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tahesas 2017,0.0,21.0,123.0,16.93548387096774
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tikemet 2017,2.0,49.0,140.0,34.751773049645394
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Tir 2017,0.0,13.0,102.0,12.62135922330097
Afar Region,Zone 1 Zone,Dubti Woreda,pWRK8ddfSYZ,Yekatit 2017,0.0,72.0,283.0,25.352112676056336
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Ginbot 2017,0.0,65.0,653.0,9.938837920489297
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Hamle 2016,6.0,37.0,291.0,12.67123287671233
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Hidar 2017,1.0,84.0,582.0,14.408233276157805
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Megabit 2017,5.0,92.0,572.0,16.05584642233857
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Meskerem 2017,0.0,55.0,515.0,10.65891472868217
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Miazia 2017,12.0,100.0,488.0,20.449897750511248
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Nehase 2016,12.0,31.0,220.0,14.027149321266968
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Sene 2017,1.0,89.0,682.0,13.030746705710103
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tahesas 2017,0.0,114.0,615.0,18.506493506493506
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tikemet 2017,2.0,80.0,696.0,11.477761836441895
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Tir 2017,2.0,164.0,754.0,21.721854304635762
Afar Region,Zone 1 Zone,Elidar Woreda,FPE3cGQRcp6,Yekatit 2017,11.0,119.0,679.0,17.5
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Ginbot 2017,0.0,213.0,1181.0,18.02030456852792
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Hamle 2016,0.0,88.0,553.0,15.884476534296029
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Hidar 2017,0.0,214.0,956.0,22.361546499477534
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Megabit 2017,0.0,211.0,876.0,24.059293044469783
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Meskerem 2017,0.0,103.0,583.0,17.636986301369863
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Miazia 2017,0.0,229.0,937.0,24.4136460554371
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Nehase 2016,0.0,97.0,536.0,18.063314711359403
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Sene 2017,0.0,155.0,1110.0,13.95139513951395
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tahesas 2017,0.0,153.0,729.0,20.958904109589042
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tikemet 2017,0.0,130.0,809.0,16.049382716049383
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Tir 2017,0.0,251.0,1016.0,24.680432645034415
Afar Region,Zone 1 Zone,Kori Woreda,EqmEjkeYA0s,Yekatit 2017,0.0,240.0,917.0,26.143790849673206
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Ginbot 2017,0.0,236.0,442.0,53.27313769751692
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Hamle 2016,0.0,149.0,565.0,26.325088339222614
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Hidar 2017,0.0,163.0,629.0,25.873015873015877
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Megabit 2017,0.0,326.0,704.0,46.241134751773046
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Meskerem 2017,0.0,598.0,1505.0,39.7078353253652
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Miazia 2017,0.0,257.0,641.0,40.03115264797508
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Nehase 2016,0.0,221.0,624.0,35.36
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Sene 2017,0.0,191.0,673.0,28.338278931750743
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tahesas 2017,3.0,315.0,1054.0,29.85781990521327
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tikemet 2017,0.0,333.0,889.0,37.41573033707865
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Tir 2017,0.0,416.0,763.0,54.45026178010471
Afar Region,Zone 1 Zone,Mille City Administration,Kf60wUDDQsI,Yekatit 2017,0.0,336.0,708.0,47.39069111424541
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Ginbot 2017,26.0,248.0,650.0,38.095238095238095
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Hamle 2016,5.0,233.0,870.0,26.75086107921929
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Hidar 2017,3.0,362.0,850.0,42.53819036427732
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Megabit 2017,6.0,311.0,845.0,36.7612293144208
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Meskerem 2017,6.0,148.0,594.0,24.873949579831933
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Miazia 2017,6.0,259.0,818.0,31.62393162393162
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Nehase 2016,5.0,216.0,753.0,28.647214854111407
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Sene 2017,0.0,223.0,556.0,40.035906642728904
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tahesas 2017,8.0,511.0,1380.0,37.00217233888486
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tikemet 2017,0.0,269.0,770.0,34.889753566796365
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Tir 2017,2.0,414.0,951.0,43.48739495798319
Afar Region,Zone 1 Zone,Mille Woreda,FoM7Vu35Z8M,Yekatit 2017,11.0,366.0,1003.0,36.45418326693227
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Ginbot 2017,2.0,349.0,4122.0,8.464710162503032
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Hamle 2016,2.0,287.0,2423.0,11.83993399339934
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Hidar 2017,16.0,731.0,5581.0,13.095664636331064
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Megabit 2017,0.0,1002.0,7310.0,13.705375461633157
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Meskerem 2017,0.0,784.0,4970.0,15.771474552403944
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Miazia 2017,12.0,500.0,5351.0,9.342301943198803
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Nehase 2016,11.0,398.0,3153.0,12.618896639188332
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Sene 2017,11.0,228.0,3438.0,6.629834254143646
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tahesas 2017,23.0,958.0,7340.0,13.049993188938835
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tikemet 2017,84.0,787.0,5407.0,14.552514792899407
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Tir 2017,0.0,1189.0,7453.0,15.951167158572579
Afar Region,Zone 1 Zone,Semera-Logia Kentiba,GcFG6txQ5vf,Yekatit 2017,0.0,1191.0,7006.0,16.997288425859853
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Ginbot 2017,0.0,75.0,580.0,12.908777969018933
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Hamle 2016,0.0,45.0,259.0,17.307692307692307
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Hidar 2017,0.0,296.0,531.0,55.639097744360896
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Megabit 2017,0.0,83.0,591.0,14.020270270270272
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Meskerem 2017,0.0,104.0,359.0,28.888888888888886
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Miazia 2017,0.0,34.0,473.0,7.172995780590717
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Nehase 2016,0.0,44.0,221.0,19.81981981981982
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Sene 2017,0.0,61.0,565.0,10.777385159010601
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tahesas 2017,0.0,278.0,1210.0,22.95623451692816
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tikemet 2017,0.0,431.0,797.0,54.01002506265664
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Tir 2017,2.0,116.0,537.0,21.561338289962826
Afar Region,Zone 2 Zone,Abala City Administration,bkknwaPumBA,Yekatit 2017,0.0,86.0,438.0,19.58997722095672
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Ginbot 2017,4.0,68.0,176.0,38.4180790960452
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Hamle 2016,1.0,54.0,194.0,27.692307692307693
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Hidar 2017,2.0,269.0,546.0,49.177330895795244
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Megabit 2017,2.0,113.0,334.0,33.731343283582085
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Meskerem 2017,14.0,177.0,368.0,47.96747967479675
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Miazia 2017,5.0,54.0,181.0,29.67032967032967
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Nehase 2016,3.0,44.0,147.0,29.72972972972973
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Sene 2017,6.0,116.0,211.0,54.71698113207547
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Tahesas 2017,12.0,242.0,612.0,39.47797716150082
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Tikemet 2017,21.0,167.0,502.0,33.20079522862823
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Tir 2017,4.0,147.0,394.0,37.21518987341772
Afar Region,Zone 2 Zone,Abala Woreda,OjhqxmqziA8,Yekatit 2017,7.0,171.0,381.0,44.76439790575916
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Ginbot 2017,0.0,29.0,169.0,17.058823529411764
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Hamle 2016,0.0,11.0,111.0,9.821428571428571
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Hidar 2017,0.0,36.0,136.0,26.277372262773724
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Megabit 2017,0.0,21.0,86.0,24.137931034482758
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Meskerem 2017,0.0,31.0,113.0,27.192982456140353
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Miazia 2017,0.0,18.0,135.0,13.23529411764706
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Nehase 2016,0.0,22.0,121.0,18.0327868852459
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Sene 2017,0.0,21.0,156.0,13.375796178343949
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Tahesas 2017,0.0,39.0,204.0,19.024390243902438
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Tikemet 2017,0.0,29.0,112.0,25.663716814159294
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Tir 2017,0.0,32.0,156.0,20.382165605095544
Afar Region,Zone 2 Zone,Afdera Woreda,A7uZRhg6aCO,Yekatit 2017,0.0,15.0,131.0,11.363636363636363
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Ginbot 2017,4.0,168.0,1556.0,10.789980732177264
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Hamle 2016,0.0,98.0,550.0,17.78584392014519
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Hidar 2017,0.0,532.0,1665.0,31.932773109243694
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Megabit 2017,0.0,229.0,1274.0,17.96078431372549
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Meskerem 2017,0.0,269.0,1348.0,19.94069681245367
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Miazia 2017,9.0,238.0,1599.0,14.875
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Nehase 2016,0.0,98.0,764.0,12.810457516339868
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Sene 2017,0.0,113.0,934.0,12.085561497326204
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Tahesas 2017,0.0,500.0,2473.0,20.21018593371059
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Tikemet 2017,0.0,546.0,2204.0,24.761904761904763
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Tir 2017,0.0,632.0,2633.0,23.993925588458616
Afar Region,Zone 2 Zone,Berahle Woreda,oJDFUV6C3An,Yekatit 2017,0.0,534.0,2756.0,19.368879216539717
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Ginbot 2017,5.0,205.0,842.0,24.31791221826809
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Hamle 2016,12.0,156.0,193.0,80.41237113402062
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Hidar 2017,0.0,485.0,589.0,82.20338983050848
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Megabit 2017,0.0,209.0,498.0,41.883767535070135
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Meskerem 2017,5.0,697.0,762.0,91.34993446920052
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Miazia 2017,0.0,165.0,511.0,32.2265625
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Nehase 2016,6.0,218.0,584.0,37.26495726495727
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Sene 2017,25.0,241.0,621.0,38.7459807073955
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Tahesas 2017,8.0,344.0,448.0,76.61469933184856
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Tikemet 2017,13.0,443.0,508.0,87.03339882121807
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Tir 2017,0.0,209.0,361.0,57.73480662983425
Afar Region,Zone 2 Zone,Bidu Woreda,l7AC9iGWseW,Yekatit 2017,0.0,279.0,510.0,54.59882583170255
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Ginbot 2017,0.0,54.0,263.0,20.454545454545457
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Hamle 2016,1.0,22.0,129.0,16.923076923076923
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Hidar 2017,0.0,10.0,343.0,2.9069767441860463
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Megabit 2017,0.0,82.0,282.0,28.975265017667844
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Meskerem 2017,0.0,6.0,324.0,1.8461538461538463
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Miazia 2017,1.0,44.0,1147.0,3.8327526132404177
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Nehase 2016,2.0,27.0,258.0,10.424710424710424
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Sene 2017,0.0,105.0,513.0,20.428015564202333
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tahesas 2017,7.0,55.0,175.0,31.25
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tikemet 2017,0.0,9.0,191.0,4.6875
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Tir 2017,0.0,47.0,228.0,20.52401746724891
Afar Region,Zone 2 Zone,Dalol Woreda,CQcYIiEM3wL,Yekatit 2017,0.0,25.0,101.0,24.509803921568626
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Ginbot 2017,0.0,193.0,1094.0,17.62557077625571
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Hamle 2016,4.0,90.0,470.0,19.10828025477707
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Hidar 2017,1.0,991.0,2222.0,44.579397210976154
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Megabit 2017,21.0,566.0,1223.0,46.24183006535948
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Meskerem 2017,20.0,199.0,1021.0,19.47162426614481
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Miazia 2017,0.0,261.0,1061.0,24.576271186440678
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Nehase 2016,0.0,82.0,565.0,14.487632508833922
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Sene 2017,1.0,80.0,802.0,9.9626400996264
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tahesas 2017,3.0,947.0,2444.0,38.7321063394683
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tikemet 2017,2.0,338.0,1272.0,26.551453260015712
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Tir 2017,0.0,566.0,1634.0,34.6177370030581
Afar Region,Zone 2 Zone,Erabti Woreda,kqfsXorvkxo,Yekatit 2017,0.0,361.0,782.0,46.10472541507024
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Ginbot 2017,0.0,260.0,2394.0,10.855949895615867
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Hamle 2016,88.0,305.0,801.0,38.02992518703242
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Hidar 2017,2.0,258.0,1821.0,14.1602634467618
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Megabit 2017,3.0,566.0,2507.0,22.567783094098885
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Meskerem 2017,4.0,0.0,1621.0,0.0
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Miazia 2017,0.0,369.0,2408.0,15.317559153175592
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Nehase 2016,0.0,135.0,1025.0,13.157894736842104
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Sene 2017,0.0,215.0,1172.0,18.32907075873828
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tahesas 2017,0.0,272.0,1342.0,20.253164556962027
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tikemet 2017,0.0,132.0,1688.0,7.8152753108348145
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Tir 2017,1.0,401.0,535.0,74.81343283582089
Afar Region,Zone 2 Zone,Koneba Woreda,n6LnXNBd9zu,Yekatit 2017,0.0,350.0,1475.0,23.712737127371277
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Ginbot 2017,0.0,60.0,307.0,19.480519480519483
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Hamle 2016,342.0,362.0,612.0,59.05383360522023
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Hidar 2017,29.0,235.0,478.0,49.06054279749478
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Megabit 2017,6.0,160.0,395.0,40.4040404040404
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Meskerem 2017,108.0,258.0,503.0,51.19047619047619
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Miazia 2017,17.0,176.0,663.0,26.506024096385545
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Nehase 2016,20.0,207.0,356.0,57.98319327731093
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Sene 2017,1.0,121.0,473.0,25.52742616033755
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tahesas 2017,0.0,219.0,687.0,31.831395348837212
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tikemet 2017,21.0,19.0,848.0,2.237926972909305
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Tir 2017,8.0,129.0,522.0,24.665391969407267
Afar Region,Zone 2 Zone,Magale Woreda,YT9TMwBNSVK,Yekatit 2017,12.0,170.0,434.0,39.08045977011494
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Ginbot 2017,0.0,246.0,657.0,37.38601823708207
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Hamle 2016,0.0,103.0,742.0,13.862718707940779
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Hidar 2017,0.0,363.0,558.0,64.93738819320215
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Megabit 2017,3.0,191.0,474.0,40.21052631578947
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Meskerem 2017,0.0,53.0,419.0,12.619047619047619
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Miazia 2017,0.0,451.0,1040.0,43.32372718539865
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Nehase 2016,1.0,34.0,135.0,25.0
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Sene 2017,0.0,415.0,742.0,55.85464333781965
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tahesas 2017,0.0,430.0,850.0,50.52878965922444
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tikemet 2017,0.0,162.0,423.0,38.20754716981132
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Tir 2017,0.0,812.0,1641.0,49.451887941534714
Afar Region,Zone 2 Zone,Wassama Woreda,ExXsmLJGFrS,Yekatit 2017,0.0,665.0,1724.0,38.550724637681164
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Ginbot 2017,0.0,51.0,249.0,20.4
Afar Region,Zone 3 Zone,Abida Woreda,YCb4sfDOYSL,Hamle 2016,7.0,67.0,213.0,31.308411214953267
