ADM3_PCODE,Eth_Month_Year,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct
ET041408,Hamle 2014,6.2608,38.5232,2696.2,16.41,6.41,11.41,66.56776144250155,85.4
ET041408,Hidar 2015,6.2608,38.5232,2696.2,16.83,6.83,11.83,47.952269212897896,68.9
ET041408,Megabit 2015,6.2608,38.5232,2696.2,17.85,7.85,12.85,227.71671246575167,75.2
ET041408,Meskerem 2015,6.2608,38.5232,2696.2,16.65,6.65,11.65,161.4156755647746,85.5
ET041408,Miazia 2015,6.2608,38.5232,2696.2,17.93,7.93,12.93,230.4481921073718,81.9
ET041408,Nehase 2014,6.2608,38.5232,2696.2,16.71,6.71,11.71,135.9914318554849,85.3
ET041408,Sene 2015,6.2608,38.5232,2696.2,17.27,7.27,12.27,113.191552633407,86.9
ET041408,Tahesas 2015,6.2608,38.5232,2696.2,17.28,7.28,12.28,13.737465756702662,54.9
ET041408,Tikemet 2015,6.2608,38.5232,2696.2,16.61,6.61,11.61,137.02564836601465,83.8
ET041408,Tir 2015,6.2608,38.5232,2696.2,18.16,8.16,13.16,18.800906462941512,43.4
ET041408,Yekatit 2015,6.2608,38.5232,2696.2,18.77,8.77,13.77,84.03673093431345,47.6
ET041408,Ginbot 2016,6.2608,38.5232,2696.2,18.45,8.45,13.45,217.3740032842871,85.7
ET041408,Hamle 2015,6.2608,38.5232,2696.2,16.91,6.91,11.91,56.8169681369223,85.7
ET041408,Hidar 2016,6.2608,38.5232,2696.2,17.64,7.64,12.64,100.75877942005596,79.8
ET041408,Megabit 2016,6.2608,38.5232,2696.2,19.59,9.59,14.59,133.82026657975342,66.0
ET041408,Meskerem 2016,6.2608,38.5232,2696.2,17.45,7.45,12.45,204.75928449228445,87.9
ET041408,Miazia 2016,6.2608,38.5232,2696.2,18.95,8.95,13.95,305.431539333902,84.7
ET041408,Nehase 2015,6.2608,38.5232,2696.2,17.14,7.14,12.14,81.93109918409777,81.1
ET041408,Sene 2016,6.2608,38.5232,2696.2,17.54,7.54,12.54,87.87097577898831,85.0
ET041408,Tahesas 2016,6.2608,38.5232,2696.2,17.86,7.86,12.86,24.735355424526016,68.3
ET041408,Tikemet 2016,6.2608,38.5232,2696.2,17.56,7.56,12.56,191.88903031140143,87.0
ET041408,Tir 2016,6.2608,38.5232,2696.2,18.69,8.69,13.69,38.26144998014621,62.7
ET041408,Yekatit 2016,6.2608,38.5232,2696.2,19.73,9.73,14.73,51.67256465496352,56.3
ET041408,Ginbot 2017,6.2608,38.5232,2696.2,17.64,7.64,12.64,206.2860797639126,85.6
ET041408,Hamle 2016,6.2608,38.5232,2696.2,17.31,7.31,12.31,163.95058302962158,88.9
ET041408,Hidar 2017,6.2608,38.5232,2696.2,17.07,7.07,12.07,30.18826484017573,72.0
ET041408,Megabit 2017,6.2608,38.5232,2696.2,18.89,8.89,13.89,125.85360274019077,67.0
ET041408,Meskerem 2017,6.2608,38.5232,2696.2,17.16,7.16,12.16,162.53607828977977,87.0
ET041408,Miazia 2017,6.2608,38.5232,2696.2,18.27,8.27,13.27,183.53822600031015,79.2
ET041408,Nehase 2016,6.2608,38.5232,2696.2,17.01,7.01,12.01,158.37677289711922,88.5
ET041408,Sene 2017,6.2608,38.5232,2696.2,17.01,7.01,12.01,112.44083652796088,85.3
ET041408,Tahesas 2017,6.2608,38.5232,2696.2,17.51,7.51,12.51,7.557395991853093,54.6
ET041408,Tikemet 2017,6.2608,38.5232,2696.2,17.08,7.08,12.08,146.57701609874186,87.6
ET041408,Tir 2017,6.2608,38.5232,2696.2,18.45,8.45,13.45,14.017264770810716,46.9
ET041408,Yekatit 2017,6.2608,38.5232,2696.2,19.32,9.32,14.32,44.01605879639278,47.1
ET041408,Hamle 2017,6.2608,38.5232,2696.2,16.71,6.71,11.71,103.7533961596619,89.0
ET041408,Hidar 2018,6.2608,38.5232,2696.2,17.13,7.13,12.13,38.907885560445095,65.8
ET041408,Meskerem 2018,6.2608,38.5232,2696.2,16.85,6.85,11.85,212.82199220365487,87.3
ET041408,Nehase 2017,6.2608,38.5232,2696.2,16.61,6.61,11.61,206.7439665561673,88.2
ET041408,Tahesas 2018,6.2608,38.5232,2696.2,17.81,7.81,12.81,29.013219033518144,57.9
ET041408,Tikemet 2018,6.2608,38.5232,2696.2,16.71,6.71,11.71,139.70404382899736,82.3
ET041408,Tir 2018,6.2608,38.5232,2696.2,18.44,8.44,13.44,21.331365921361275,47.6
ET041409,Ginbot 2014,6.0867,38.7819,2179.1,20.05,10.05,15.05,102.66411890173472,81.4
ET041409,Hamle 2013,6.0867,38.7819,2179.1,18.76,8.76,13.76,73.28974058089717,82.3
ET041409,Hidar 2014,6.0867,38.7819,2179.1,20.13,10.13,15.13,35.83650430986958,63.7
ET041409,Megabit 2014,6.0867,38.7819,2179.1,22.55,12.55,17.55,76.76696462323589,51.3
ET041409,Meskerem 2014,6.0867,38.7819,2179.1,19.79,9.79,14.79,116.86531483639952,79.6
ET041409,Miazia 2014,6.0867,38.7819,2179.1,21.05,11.05,16.05,140.19391617313508,73.4
ET041409,Nehase 2013,6.0867,38.7819,2179.1,19.53,9.53,14.53,104.18319547919816,77.1
ET041409,Sene 2014,6.0867,38.7819,2179.1,18.86,8.86,13.86,48.23983046664986,80.8
ET041409,Tahesas 2014,6.0867,38.7819,2179.1,21.0,11.0,16.0,19.400796902564263,49.5
ET041409,Tikemet 2014,6.0867,38.7819,2179.1,19.77,9.77,14.77,121.01184011151712,76.6
ET041409,Tir 2014,6.0867,38.7819,2179.1,22.28,12.28,17.28,42.1384028280935,41.3
ET041409,Yekatit 2014,6.0867,38.7819,2179.1,23.36,13.36,18.36,28.693676856256303,39.0
ET041409,Ginbot 2015,6.0867,38.7819,2179.1,20.49,10.49,15.49,176.24123205697663,85.1
ET041409,Hamle 2014,6.0867,38.7819,2179.1,18.76,8.76,13.76,48.35427127961189,79.9
ET041409,Hidar 2015,6.0867,38.7819,2179.1,19.85,9.85,14.85,43.95363847301852,67.5
ET041409,Megabit 2015,6.0867,38.7819,2179.1,21.25,11.25,16.25,193.94954028057796,68.7
ET041409,Meskerem 2015,6.0867,38.7819,2179.1,20.01,10.01,15.01,141.9451431766633,77.1
ET041409,Miazia 2015,6.0867,38.7819,2179.1,20.79,10.79,15.79,197.10206750357025,80.4
ET041409,Nehase 2014,6.0867,38.7819,2179.1,19.56,9.56,14.56,99.81425722183718,76.1
ET041409,Sene 2015,6.0867,38.7819,2179.1,20.09,10.09,15.09,62.39985356156544,83.0
ET041409,Tahesas 2015,6.0867,38.7819,2179.1,20.75,10.75,15.75,12.430035301946823,51.6
ET041409,Tikemet 2015,6.0867,38.7819,2179.1,19.51,9.51,14.51,135.73583094443043,81.5
ET041409,Tir 2015,6.0867,38.7819,2179.1,21.82,11.82,16.82,13.809850089780744,39.8
ET041409,Yekatit 2015,6.0867,38.7819,2179.1,22.48,12.48,17.48,68.22439964048324,42.1
ET041409,Ginbot 2016,6.0867,38.7819,2179.1,21.11,11.11,16.11,197.364968734249,84.9
ET041409,Hamle 2015,6.0867,38.7819,2179.1,19.43,9.43,14.43,39.634732154107866,82.3
ET041409,Hidar 2016,6.0867,38.7819,2179.1,20.39,10.39,15.39,85.33355845789754,78.4
ET041409,Megabit 2016,6.0867,38.7819,2179.1,23.26,13.26,18.26,135.52920011130712,60.0
ET041409,Meskerem 2016,6.0867,38.7819,2179.1,20.62,10.62,15.62,154.96209153698334,81.4
ET041409,Miazia 2016,6.0867,38.7819,2179.1,21.71,11.71,16.71,290.3186632644489,84.2
ET041409,Nehase 2015,6.0867,38.7819,2179.1,20.1,10.1,15.1,60.34867376512096,75.6
ET041409,Sene 2016,6.0867,38.7819,2179.1,20.23,10.23,15.23,51.54339347593246,81.5
ET041409,Tahesas 2016,6.0867,38.7819,2179.1,21.03,11.03,16.03,15.883945120534593,64.1
ET041409,Tikemet 2016,6.0867,38.7819,2179.1,20.26,10.26,15.26,147.713283218876,86.9
ET041409,Tir 2016,6.0867,38.7819,2179.1,22.66,12.66,17.66,25.158540464747073,54.5
ET041409,Yekatit 2016,6.0867,38.7819,2179.1,23.76,13.76,18.76,41.17596713905208,48.6
ET041409,Ginbot 2017,6.0867,38.7819,2179.1,20.35,10.35,15.35,181.4161335081695,84.0
ET041409,Hamle 2016,6.0867,38.7819,2179.1,20.32,10.32,15.32,115.1047638923891,83.0
ET041409,Hidar 2017,6.0867,38.7819,2179.1,19.76,9.76,14.76,20.853605745377077,71.9
ET041409,Megabit 2017,6.0867,38.7819,2179.1,21.96,11.96,16.96,116.253570280998,64.4
ET041409,Meskerem 2017,6.0867,38.7819,2179.1,20.05,10.05,15.05,142.01246744791666,82.6
ET041409,Miazia 2017,6.0867,38.7819,2179.1,20.99,10.99,15.99,175.34328503024193,79.5
ET041409,Nehase 2016,6.0867,38.7819,2179.1,19.91,9.91,14.91,150.99327248193885,83.6
ET041409,Sene 2017,6.0867,38.7819,2179.1,19.77,9.77,14.77,58.68233175298219,82.1
ET041409,Tahesas 2017,6.0867,38.7819,2179.1,20.36,10.36,15.36,6.981954119282383,53.2
ET041409,Tikemet 2017,6.0867,38.7819,2179.1,19.73,9.73,14.73,145.6331185913086,86.0
ET041409,Tir 2017,6.0867,38.7819,2179.1,21.59,11.59,16.59,10.14156305251583,45.3
ET041409,Yekatit 2017,6.0867,38.7819,2179.1,22.14,12.14,17.14,36.91597168830134,46.9
ET041409,Hamle 2017,6.0867,38.7819,2179.1,19.69,9.69,14.69,68.49789409022178,81.9
ET041409,Hidar 2018,6.0867,38.7819,2179.1,19.7,9.7,14.7,34.471717558830015,67.3
ET041409,Meskerem 2018,6.0867,38.7819,2179.1,20.0,10.0,15.0,154.88068138860888,81.2
ET041409,Nehase 2017,6.0867,38.7819,2179.1,19.69,9.69,14.69,145.9364750031502,81.4
ET041409,Tahesas 2018,6.0867,38.7819,2179.1,20.81,10.81,15.81,19.574664011309224,57.4
ET041409,Tikemet 2018,6.0867,38.7819,2179.1,19.32,9.32,14.32,157.5941287920552,82.4
ET041409,Tir 2018,6.0867,38.7819,2179.1,21.86,11.86,16.86,15.011623800954512,44.4
ET041410,Ginbot 2014,6.1375,39.1927,1662.0,23.53,13.53,18.53,79.61603576378889,77.3
ET041410,Hamle 2013,6.1375,39.1927,1662.0,22.15,12.15,17.15,48.911446707589285,75.9
ET041410,Hidar 2014,6.1375,39.1927,1662.0,24.31,14.31,19.31,36.496000594038016,58.8
ET041410,Megabit 2014,6.1375,39.1927,1662.0,26.35,16.35,21.35,73.18260175526234,48.9
ET041410,Meskerem 2014,6.1375,39.1927,1662.0,23.96,13.96,18.96,107.42047034760223,72.0
ET041410,Miazia 2014,6.1375,39.1927,1662.0,24.74,14.74,19.74,132.61620358702956,70.5
ET041410,Nehase 2013,6.1375,39.1927,1662.0,23.5,13.5,18.5,81.95335746800295,69.3
ET041410,Sene 2014,6.1375,39.1927,1662.0,22.34,12.34,17.34,40.10579812889275,74.5
ET041410,Tahesas 2014,6.1375,39.1927,1662.0,25.01,15.01,20.01,13.534068446005543,45.9
ET041410,Tikemet 2014,6.1375,39.1927,1662.0,23.82,13.82,18.82,105.25348813105288,71.4
ET041410,Tir 2014,6.1375,39.1927,1662.0,26.16,16.16,21.16,23.08322735975415,38.9
ET041410,Yekatit 2014,6.1375,39.1927,1662.0,27.16,17.16,22.16,22.646795791415027,37.2
ET041410,Ginbot 2015,6.1375,39.1927,1662.0,23.84,13.84,18.84,158.77913996495778,80.8
ET041410,Hamle 2014,6.1375,39.1927,1662.0,22.21,12.21,17.21,33.86232212611607,72.9
ET041410,Hidar 2015,6.1375,39.1927,1662.0,23.64,13.64,18.64,30.706659160561276,65.2
ET041410,Megabit 2015,6.1375,39.1927,1662.0,24.85,14.85,19.85,178.91146733390937,66.4
ET041410,Meskerem 2015,6.1375,39.1927,1662.0,24.06,14.06,19.06,134.56060950400826,69.9
ET041410,Miazia 2015,6.1375,39.1927,1662.0,24.15,14.15,19.15,232.07436519687255,79.2
ET041410,Nehase 2014,6.1375,39.1927,1662.0,23.46,13.46,18.46,62.27920480660762,67.2
ET041410,Sene 2015,6.1375,39.1927,1662.0,23.57,13.57,18.57,44.9320548249463,76.4
ET041410,Tahesas 2015,6.1375,39.1927,1662.0,24.75,14.75,19.75,12.605758174773186,48.6
ET041410,Tikemet 2015,6.1375,39.1927,1662.0,23.11,13.11,18.11,118.23853745702225,78.1
ET041410,Tir 2015,6.1375,39.1927,1662.0,25.3,15.3,20.3,10.644843123475528,39.5
ET041410,Yekatit 2015,6.1375,39.1927,1662.0,25.95,15.95,20.95,52.77536800050515,41.3
ET041410,Ginbot 2016,6.1375,39.1927,1662.0,24.31,14.31,19.31,173.09204107891028,81.5
ET041410,Hamle 2015,6.1375,39.1927,1662.0,22.95,12.95,17.95,27.11438438310052,74.6
ET041410,Hidar 2016,6.1375,39.1927,1662.0,23.71,13.71,18.71,81.14216241089429,76.4
ET041410,Megabit 2016,6.1375,39.1927,1662.0,27.22,17.22,22.22,130.9676491732971,57.2
ET041410,Meskerem 2016,6.1375,39.1927,1662.0,24.44,14.44,19.44,144.5899156983547,75.6
ET041410,Miazia 2016,6.1375,39.1927,1662.0,24.99,14.99,19.99,277.2817013788882,82.3
ET041410,Nehase 2015,6.1375,39.1927,1662.0,24.12,14.12,19.12,55.76954953242007,66.8
ET041410,Sene 2016,6.1375,39.1927,1662.0,23.6,13.6,18.6,38.15904806110717,76.3
ET041410,Tahesas 2016,6.1375,39.1927,1662.0,24.74,14.74,19.74,11.683270467591177,61.3
ET041410,Tikemet 2016,6.1375,39.1927,1662.0,23.49,13.49,18.49,130.93719088646674,85.5
ET041410,Tir 2016,6.1375,39.1927,1662.0,26.65,16.65,21.65,14.979808786156712,51.1
ET041410,Yekatit 2016,6.1375,39.1927,1662.0,27.95,17.95,22.95,30.687781377113737,45.1
ET041410,Ginbot 2017,6.1375,39.1927,1662.0,23.75,13.75,18.75,121.534030952981,80.1
ET041410,Hamle 2016,6.1375,39.1927,1662.0,23.67,13.67,18.67,79.12507762996832,77.6
ET041410,Hidar 2017,6.1375,39.1927,1662.0,23.12,13.12,18.12,21.756682294854368,71.0
ET041410,Megabit 2017,6.1375,39.1927,1662.0,25.64,15.64,20.64,104.93521404119863,62.9
ET041410,Meskerem 2017,6.1375,39.1927,1662.0,23.67,13.67,18.67,101.28250070504512,77.5
ET041410,Miazia 2017,6.1375,39.1927,1662.0,24.3,14.3,19.3,174.79000062253982,78.3
ET041410,Nehase 2016,6.1375,39.1927,1662.0,23.36,13.36,18.36,135.16434704946116,78.0
ET041410,Sene 2017,6.1375,39.1927,1662.0,23.31,13.31,18.31,39.266520079160074,75.8
ET041410,Tahesas 2017,6.1375,39.1927,1662.0,23.59,13.59,18.59,8.686748311266921,54.0
ET041410,Tikemet 2017,6.1375,39.1927,1662.0,23.14,13.14,18.14,103.9852096627934,83.2
ET041410,Tir 2017,6.1375,39.1927,1662.0,24.95,14.95,19.95,7.077987420394124,45.6
ET041410,Yekatit 2017,6.1375,39.1927,1662.0,25.78,15.78,20.78,28.18776603118615,45.9
ET041410,Hamle 2017,6.1375,39.1927,1662.0,23.28,13.28,18.28,34.61795367403514,74.2
ET041410,Hidar 2018,6.1375,39.1927,1662.0,23.62,13.62,18.62,29.264725497900617,65.0
ET041410,Meskerem 2018,6.1375,39.1927,1662.0,24.17,14.17,19.17,113.19520936839956,72.7
ET041410,Nehase 2017,6.1375,39.1927,1662.0,23.57,13.57,18.57,76.28009126959125,72.0
ET041410,Tahesas 2018,6.1375,39.1927,1662.0,24.72,14.72,19.72,16.947331582346273,55.4
ET041410,Tikemet 2018,6.1375,39.1927,1662.0,22.93,12.93,17.93,118.43287385158276,79.3
ET041410,Tir 2018,6.1375,39.1927,1662.0,25.43,15.43,20.43,9.6642331593597,43.5
ET041411,Ginbot 2014,6.2365,38.7827,2318.8,19.65,9.65,14.65,98.38195869944332,81.2
ET041411,Hamle 2013,6.2365,38.7827,2318.8,18.45,8.45,13.45,91.85531729799938,83.2
ET041411,Hidar 2014,6.2365,38.7827,2318.8,19.57,9.57,14.57,43.39487127867289,65.6
ET041411,Megabit 2014,6.2365,38.7827,2318.8,21.88,11.88,16.88,80.99268189991082,53.4
ET041411,Meskerem 2014,6.2365,38.7827,2318.8,19.29,9.29,14.29,131.40992806231907,80.8
ET041411,Miazia 2014,6.2365,38.7827,2318.8,20.53,10.53,15.53,139.24038940126783,74.0
ET041411,Nehase 2013,6.2365,38.7827,2318.8,19.12,9.12,14.12,129.91415114990434,78.2
ET041411,Sene 2014,6.2365,38.7827,2318.8,18.53,8.53,13.53,61.74892051576877,81.3
ET041411,Tahesas 2014,6.2365,38.7827,2318.8,20.38,10.38,15.38,22.89603603921516,52.1
ET041411,Tikemet 2014,6.2365,38.7827,2318.8,19.27,9.27,14.27,120.551022740215,77.7
ET041411,Tir 2014,6.2365,38.7827,2318.8,21.58,11.58,16.58,51.82358113707739,44.2
ET041411,Yekatit 2014,6.2365,38.7827,2318.8,22.63,12.63,17.63,31.72403703788966,41.7
ET041411,Ginbot 2015,6.2365,38.7827,2318.8,20.0,10.0,15.0,176.11985537747492,84.9
ET041411,Hamle 2014,6.2365,38.7827,2318.8,18.48,8.48,13.48,61.485431529156315,80.8
ET041411,Hidar 2015,6.2365,38.7827,2318.8,19.37,9.37,14.37,50.60294341662385,68.2
ET041411,Megabit 2015,6.2365,38.7827,2318.8,20.58,10.58,15.58,204.4174012290633,70.1
ET041411,Meskerem 2015,6.2365,38.7827,2318.8,19.37,9.37,14.37,156.7870124457196,78.9
ET041411,Miazia 2015,6.2365,38.7827,2318.8,20.25,10.25,15.25,189.51017078939205,80.4
ET041411,Nehase 2014,6.2365,38.7827,2318.8,19.17,9.17,14.17,121.6234897206498,77.7
ET041411,Sene 2015,6.2365,38.7827,2318.8,19.64,9.64,14.64,82.21756483761115,83.5
ET041411,Tahesas 2015,6.2365,38.7827,2318.8,20.15,10.15,15.15,13.77677451765567,53.5
ET041411,Tikemet 2015,6.2365,38.7827,2318.8,18.95,8.95,13.95,150.31303074839096,82.0
ET041411,Tir 2015,6.2365,38.7827,2318.8,21.12,11.12,16.12,15.994138712918494,41.8
ET041411,Yekatit 2015,6.2365,38.7827,2318.8,21.73,11.73,16.73,73.66767321035229,44.1
ET041411,Ginbot 2016,6.2365,38.7827,2318.8,20.68,10.68,15.68,187.5041189946253,84.6
ET041411,Hamle 2015,6.2365,38.7827,2318.8,19.08,9.08,14.08,51.86944201448124,82.8
ET041411,Hidar 2016,6.2365,38.7827,2318.8,19.95,9.95,14.95,107.41856605144844,78.4
ET041411,Megabit 2016,6.2365,38.7827,2318.8,22.59,12.59,17.59,131.42387089504498,61.1
ET041411,Meskerem 2016,6.2365,38.7827,2318.8,20.03,10.03,15.03,164.6683169280526,82.5
ET041411,Miazia 2016,6.2365,38.7827,2318.8,21.2,11.2,16.2,268.15746125252014,84.0
ET041411,Nehase 2015,6.2365,38.7827,2318.8,19.6,9.6,14.6,76.65201777481066,76.7
ET041411,Sene 2016,6.2365,38.7827,2318.8,19.85,9.85,14.85,69.98453225261224,81.6
ET041411,Tahesas 2016,6.2365,38.7827,2318.8,20.59,10.59,15.59,20.16786595195458,64.2
ET041411,Tikemet 2016,6.2365,38.7827,2318.8,19.75,9.75,14.75,164.00320876305312,86.9
ET041411,Tir 2016,6.2365,38.7827,2318.8,22.1,12.1,17.1,30.400806940437295,55.3
ET041411,Yekatit 2016,6.2365,38.7827,2318.8,23.09,13.09,18.09,42.95688747243783,50.0
ET041411,Ginbot 2017,6.2365,38.7827,2318.8,19.89,9.89,14.89,172.53732719326732,83.6
ET041411,Hamle 2016,6.2365,38.7827,2318.8,19.88,9.88,14.88,154.35083674201303,83.7
ET041411,Hidar 2017,6.2365,38.7827,2318.8,19.37,9.37,14.37,22.144146561918426,71.9
ET041411,Megabit 2017,6.2365,38.7827,2318.8,21.33,11.33,16.33,107.1636927551825,65.5
ET041411,Meskerem 2017,6.2365,38.7827,2318.8,19.53,9.53,14.53,149.50786722465622,82.9
ET041411,Miazia 2017,6.2365,38.7827,2318.8,20.45,10.45,15.45,161.1438511295492,79.6
ET041411,Nehase 2016,6.2365,38.7827,2318.8,19.48,9.48,14.48,165.37443059096165,84.2
ET041411,Sene 2017,6.2365,38.7827,2318.8,19.36,9.36,14.36,76.59300346279855,82.4
ET041411,Tahesas 2017,6.2365,38.7827,2318.8,19.97,9.97,14.97,8.206052491445991,53.7
ET041411,Tikemet 2017,6.2365,38.7827,2318.8,19.24,9.24,14.24,149.16967269859595,85.5
ET041411,Tir 2017,6.2365,38.7827,2318.8,21.07,11.07,16.07,12.2756102493324,46.2
ET041411,Yekatit 2017,6.2365,38.7827,2318.8,21.54,11.54,16.54,35.53518932333064,48.1
ET041411,Hamle 2017,6.2365,38.7827,2318.8,19.22,9.22,14.22,87.17795852396091,83.6
ET041411,Hidar 2018,6.2365,38.7827,2318.8,19.25,9.25,14.25,39.36664039479295,67.7
ET041411,Meskerem 2018,6.2365,38.7827,2318.8,19.44,9.44,14.44,169.8064920001034,81.8
ET041411,Nehase 2017,6.2365,38.7827,2318.8,19.14,9.14,14.14,183.45213309036393,83.3
ET041411,Tahesas 2018,6.2365,38.7827,2318.8,20.26,10.26,15.26,25.07025282791176,58.7
ET041411,Tikemet 2018,6.2365,38.7827,2318.8,18.84,8.84,13.84,143.08081863441183,81.9
ET041411,Tir 2018,6.2365,38.7827,2318.8,21.17,11.17,16.17,17.612022229518843,46.5
ET041412,Ginbot 2014,5.3945,39.0592,1389.8,25.18,15.18,20.18,56.924108694388735,70.3
ET041412,Hamle 2013,5.3945,39.0592,1389.8,23.87,13.87,18.87,25.88510263094338,65.1
ET041412,Hidar 2014,5.3945,39.0592,1389.8,27.67,17.67,22.67,24.10130128484473,46.0
ET041412,Megabit 2014,5.3945,39.0592,1389.8,29.08,19.08,24.08,79.80290232741562,41.9
ET041412,Meskerem 2014,5.3945,39.0592,1389.8,26.74,16.74,21.74,58.38238073278356,54.9
ET041412,Miazia 2014,5.3945,39.0592,1389.8,26.79,16.79,21.79,156.97865831746563,64.8
ET041412,Nehase 2013,5.3945,39.0592,1389.8,25.7,15.7,20.7,19.791261807422337,54.4
ET041412,Sene 2014,5.3945,39.0592,1389.8,23.91,13.91,18.91,13.578476029627357,66.1
ET041412,Tahesas 2014,5.3945,39.0592,1389.8,28.32,18.32,23.32,9.427957951808915,35.0
ET041412,Tikemet 2014,5.3945,39.0592,1389.8,27.37,17.37,22.37,75.74913228352864,53.9
ET041412,Tir 2014,5.3945,39.0592,1389.8,29.16,19.16,24.16,21.34217707316081,29.1
ET041412,Yekatit 2014,5.3945,39.0592,1389.8,30.15,20.15,25.15,17.823494162610782,28.9
ET041412,Ginbot 2015,5.3945,39.0592,1389.8,25.29,15.29,20.29,100.00689640386985,74.4
ET041412,Hamle 2014,5.3945,39.0592,1389.8,23.85,13.85,18.85,15.493741599462366,63.0
ET041412,Hidar 2015,5.3945,39.0592,1389.8,26.57,16.57,21.57,18.65640221599182,52.8
ET041412,Megabit 2015,5.3945,39.0592,1389.8,27.01,17.01,22.01,215.65173191084227,60.4
ET041412,Meskerem 2015,5.3945,39.0592,1389.8,26.07,16.07,21.07,88.30057561183915,56.6
ET041412,Miazia 2015,5.3945,39.0592,1389.8,25.94,15.94,20.94,194.72267173849124,73.9
ET041412,Nehase 2014,5.3945,39.0592,1389.8,24.99,14.99,19.99,23.63529328377016,57.3
ET041412,Sene 2015,5.3945,39.0592,1389.8,25.05,15.05,20.05,13.464742374761986,67.2
ET041412,Tahesas 2015,5.3945,39.0592,1389.8,27.81,17.81,22.81,5.976098282790098,36.4
ET041412,Tikemet 2015,5.3945,39.0592,1389.8,25.79,15.79,20.79,115.92394356676326,63.8
ET041412,Tir 2015,5.3945,39.0592,1389.8,28.58,18.58,23.58,8.74154711966019,28.9
ET041412,Yekatit 2015,5.3945,39.0592,1389.8,28.86,18.86,23.86,68.62516676995062,33.5
ET041412,Ginbot 2016,5.3945,39.0592,1389.8,25.73,15.73,20.73,146.2948356035932,74.9
ET041412,Hamle 2015,5.3945,39.0592,1389.8,24.47,14.47,19.47,11.633645662697411,65.1
ET041412,Hidar 2016,5.3945,39.0592,1389.8,25.33,15.33,20.33,118.7444972832428,70.6
ET041412,Megabit 2016,5.3945,39.0592,1389.8,29.27,19.27,24.27,120.91938762414128,52.7
ET041412,Meskerem 2016,5.3945,39.0592,1389.8,26.54,16.54,21.54,109.25252546996342,63.7
ET041412,Miazia 2016,5.3945,39.0592,1389.8,26.61,16.61,21.61,277.1057789865218,77.5
ET041412,Nehase 2015,5.3945,39.0592,1389.8,25.71,15.71,20.71,19.26602360623996,57.0
ET041412,Sene 2016,5.3945,39.0592,1389.8,25.14,15.14,20.14,14.99142513115631,66.4
ET041412,Tahesas 2016,5.3945,39.0592,1389.8,26.96,16.96,21.96,7.96553228234732,52.1
ET041412,Tikemet 2016,5.3945,39.0592,1389.8,25.33,15.33,20.33,188.4872405167264,77.8
ET041412,Tir 2016,5.3945,39.0592,1389.8,28.82,18.82,23.82,14.117495265117226,43.1
ET041412,Yekatit 2016,5.3945,39.0592,1389.8,30.15,20.15,25.15,26.809374335787233,40.1
ET041412,Ginbot 2017,5.3945,39.0592,1389.8,25.49,15.49,20.49,117.0086243587298,73.1
ET041412,Hamle 2016,5.3945,39.0592,1389.8,25.33,15.33,20.33,23.197566206737232,65.6
ET041412,Hidar 2017,5.3945,39.0592,1389.8,25.87,15.87,20.87,20.3360905103786,59.2
ET041412,Megabit 2017,5.3945,39.0592,1389.8,28.05,18.05,23.05,109.4265451447226,56.7
ET041412,Meskerem 2017,5.3945,39.0592,1389.8,26.44,16.44,21.44,59.14292041774007,60.3
ET041412,Miazia 2017,5.3945,39.0592,1389.8,26.33,16.33,21.33,176.86640785426934,72.5
ET041412,Nehase 2016,5.3945,39.0592,1389.8,25.24,15.24,20.24,29.39551200547668,64.4
ET041412,Sene 2017,5.3945,39.0592,1389.8,25.01,15.01,20.01,10.868108799067306,66.0
ET041412,Tahesas 2017,5.3945,39.0592,1389.8,27.15,17.15,22.15,3.560325909686345,36.5
ET041412,Tikemet 2017,5.3945,39.0592,1389.8,25.96,15.96,20.96,82.76602456697853,69.0
ET041412,Tir 2017,5.3945,39.0592,1389.8,28.6,18.6,23.6,5.968682490796598,30.3
ET041412,Yekatit 2017,5.3945,39.0592,1389.8,29.26,19.26,24.26,28.607741509714433,34.9
ET041412,Hamle 2017,5.3945,39.0592,1389.8,24.82,14.82,19.82,12.155492310882895,62.8
ET041412,Hidar 2018,5.3945,39.0592,1389.8,26.92,16.92,21.92,17.28794482378122,49.5
ET041412,Meskerem 2018,5.3945,39.0592,1389.8,26.92,16.92,21.92,78.10445550806918,55.5
ET041412,Nehase 2017,5.3945,39.0592,1389.8,25.28,15.28,20.28,19.540765322522308,59.3
ET041412,Tahesas 2018,5.3945,39.0592,1389.8,28.16,18.16,23.16,8.678817913096438,39.5
ET041412,Tikemet 2018,5.3945,39.0592,1389.8,25.95,15.95,20.95,112.7654303109774,63.8
ET041412,Tir 2018,5.3945,39.0592,1389.8,28.7,18.7,23.7,8.686183820061359,29.9
ET041413,Ginbot 2014,5.4657,39.3865,1355.6,24.4,14.4,19.4,52.596000256282025,72.6
ET041413,Hamle 2013,5.4657,39.3865,1355.6,22.99,12.99,17.99,18.121254213394657,66.6
ET041413,Hidar 2014,5.4657,39.3865,1355.6,26.44,16.44,21.44,25.220254435385424,49.2
ET041413,Megabit 2014,5.4657,39.3865,1355.6,28.01,18.01,23.01,78.80180895077285,43.9
